drg_segment,total_passengers_2022,total_passengers_2015,wifi_service,city_attraction_area,city_category_in_attraction_area_2020,department,region,sum_municipal_population_2021,non_scholarized_15_years_old_or_more_2020,main_residences_2020,housing_2020,jobs_at_workplace_2020,hotels_2024_sum,camping_sites_2024_sum,other_tourist_accommodations_2024_sum,latitude,longitude,passenger_growth_rate,attraction_density,city_size_category,Dubious,total_non_passengers_2022,total_non_passengers_2015,non_passenger_growth_rate,distance_to_paris,population_category,high_population
C,30381.0,20754.0,0,163,20,74,84,56061,40961,23580,29764,24195,14,2,1,46.016945,6.6215075,0.46386238797340273,0.000303241112359751,Medium,Yes,0.0,0.0,0.0,451.9821196102173,"(0, 300000]",Low
C,5070.0,2181.0,0,000,30,36,24,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,47.2144095,1.6145221,1.3246217331499313,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,191.33459418028497,"(4200000, 4500000]",High
C,8812.0,11643.0,0,003,13,13,93,1888788,1372344,849590,969271,758303,303,52,76,43.428029,4.974579,-0.243150390792751,0.00022818865854717417,Huge,No,0.0,0.0,0.0,637.9547863941846,"(1800000, 2100000]",High
C,7074.0,2971.0,0,012,20,34,76,823120,572047,382442,462257,325715,165,56,45,43.6354383,3.9628994,1.3810164927633792,0.00032316065701234326,Large,Yes,0.0,0.0,0.0,594.9886256410135,"(600000, 900000]",High
B,952689.0,921416.0,0,068,11,62,32,159793,118073,69753,84945,56679,35,20,4,50.7157,1.60964,0.033940152981932155,0.0003692276883217663,Medium,No,238173.0,230354.0,0.03394340884030666,212.06178810996033,"(0, 300000]",Low
B,232704.0,225555.0,0,074,20,41,24,145143,107820,65919,76642,61819,57,15,4,47.492,1.18595,0.03169515195850236,0.000523621531868571,Medium,No,58176.0,56389.0,0.0316905779496001,174.9300563021327,"(0, 300000]",Low
C,41848.0,42347.0,0,001,20,60,32,13171056,9184054,5642167,6342502,6066757,2555,89,251,49.1671348,2.362537,-0.011783597421304933,0.00021980014358757567,Huge,No,0.0,0.0,0.0,33.47830397017679,"(12900000, 13200000]",High
A,1022933.0,875783.0,0,097,11,58,27,113918,88513,55126,68242,41810,32,6,2,46.987282,3.150743,0.16802107371346556,0.00035112976000280905,Medium,Yes,255734.0,218946.0,0.16802316552939994,217.66857802967291,"(0, 300000]",Low
C,26717.0,22436.0,0,000,30,81,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,43.6566194,1.9733585,0.1908094134426814,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,579.9894933257513,"(4200000, 4500000]",High
C,79274.0,59334.0,0,002,12,69,84,2308818,1598413,1010763,1122933,1056227,329,39,45,45.7058114,4.8525663,0.336063639734385,0.0001788794092908146,Huge,Yes,0.0,0.0,0.0,399.4932252021559,"(2100000, 2400000]",High
B,141025.0,175318.0,0,004,12,59,32,1521660,1042779,655674,714534,628196,122,17,17,50.59068,3.11771,-0.19560455857356346,0.0001025196167343559,Huge,No,35256.0,43829.0,-0.195601086038924,199.81684962212944,"(1500000, 1800000]",High
C,38618.0,22433.0,0,106,20,40,75,102814,78740,46273,53103,42613,23,5,1,43.9781851,-0.7361528,0.7214817456425802,0.0002820627540996362,Medium,Yes,0.0,0.0,0.0,592.1799222099187,"(0, 300000]",Low
C,41457.0,29540.0,0,008,20,44,52,1031953,714965,459881,501124,471335,115,19,40,47.3021502,-1.8466771,0.40341909275558563,0.0001686123302127132,Huge,Yes,0.0,0.0,0.0,355.8406225438688,"(900000, 1200000]",High
B,277429.0,241266.0,0,004,20,59,32,1521660,1042779,655674,714534,628196,122,17,17,50.52799,2.80482,0.14988850480382648,0.0001025196167343559,Huge,No,69357.0,60317.0,0.14987482799210836,187.8163171782819,"(1500000, 1800000]",High
C,20337.0,20468.0,0,002,20,69,84,2308818,1598413,1010763,1122933,1056227,329,39,45,45.7878115,4.7309383,-0.006400234512409615,0.0001788794092908146,Huge,No,0.0,0.0,0.0,387.06829253388673,"(2100000, 2400000]",High
B,550406.0,365054.0,0,554,11,28,24,7102,5392,3250,4115,2503,2,1,0,48.4737398,1.0109416,0.5077385811414201,0.00042241622078287804,Tiny,Yes,137602.0,91264.0,0.5077357994389902,106.48073261792575,"(0, 300000]",Low
C,10534.0,12367.0,0,000,30,24,75,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,44.9056892,0.942795,-0.14821702919058785,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,452.9186542746123,"(4200000, 4500000]",High
C,18455.0,23578.0,0,002,20,69,84,2308818,1598413,1010763,1122933,1056227,329,39,45,45.8616053,4.5423351,-0.21727881923827297,0.0001788794092908146,Huge,No,0.0,0.0,0.0,373.2349096546808,"(2100000, 2400000]",High
A,653544.0,750269.0,1,183,20,71,27,46597,36448,22489,26273,17556,10,0,0,46.765343,4.499513,-0.12892042720677516,0.00021460609052084898,Small,No,89120.0,102309.0,-0.1289133898288518,284.1511915841945,"(0, 300000]",Low
B,114903.0,127795.0,0,001,20,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.52959,3.25602,-0.10088031613130403,0.00021980014358757567,Huge,No,0.0,0.0,0.0,77.39751851239616,"(12900000, 13200000]",High
C,39834.0,24136.0,0,533,11,50,28,7674,6189,3613,4755,2581,17,3,3,48.5527286,-1.5049307,0.6503977461054027,0.0029971331769611674,Tiny,Yes,0.0,0.0,0.0,283.7554229784808,"(0, 300000]",Low
C,95701.0,146906.0,0,026,20,49,52,441234,305634,199448,218134,181000,56,25,8,47.617532,-0.469347,-0.3485562196234327,0.0002017070307365253,Large,No,23925.0,36727.0,-0.3485718953358565,249.7129982665539,"(300000, 600000]",High
C,1989.0,3170.0,0,038,12,59,32,337269,240084,142425,158629,112147,24,3,1,50.3894892,3.5061396,-0.3725552050473186,8.301978539385476e-05,Large,No,0.0,0.0,0.0,189.2247815826978,"(300000, 600000]",High
C,3741.0,4031.0,0,022,12,63,84,508699,366558,239813,277449,212006,104,38,17,45.7676495,3.0615022,-0.07194244604316546,0.0003125620455318371,Large,No,0.0,0.0,0.0,348.93481127011853,"(300000, 600000]",High
B,522359.0,451618.0,0,049,20,26,84,256245,189401,114676,129264,110515,49,14,6,45.072183,4.839967,0.15663901793108334,0.0002692735468009132,Large,No,130590.0,112905.0,0.15663611000398564,462.748771613842,"(0, 300000]",Low
B,154416.0,158063.0,0,029,20,68,44,408968,304955,179702,202903,153319,71,13,8,47.8058505,7.1194904,-0.02307307845605866,0.0002249564758122885,Large,No,38604.0,39515.0,-0.023054536252056182,372.85075095248726,"(300000, 600000]",High
B,370438.0,271611.0,0,014,20,38,84,722904,509389,327884,386478,314066,122,48,27,45.290417,5.632119,0.3638549248741767,0.00027251197946061994,Large,Yes,92610.0,67903.0,0.3638572669837857,469.50157826375244,"(600000, 900000]",High
C,34787.0,47637.0,0,004,20,62,32,1521660,1042779,655674,714534,628196,122,17,17,50.5219693,2.7473533,-0.2697483048890568,0.0001025196167343559,Huge,No,0.0,0.0,0.0,186.45386074157815,"(1500000, 1800000]",High
B,346056.0,207877.0,0,005,20,31,76,1490640,1036295,684922,760724,668535,169,26,54,43.786196,1.341761,0.6647151921569004,0.0001670423442279826,Huge,Yes,86514.0,51969.0,0.664723200369451,570.015976196316,"(1200000, 1500000]",High
B,192590.0,234195.0,0,055,20,44,52,219339,165893,101775,141199,92948,66,36,18,47.435399,-2.088201,-0.17765110271355067,0.0005470983272468645,Large,No,48147.0,58549.0,-0.17766315393943535,364.5085524755769,"(0, 300000]",Low
C,1056.0,3343.0,0,004,20,59,32,1521660,1042779,655674,714534,628196,122,17,17,50.7608973,3.0096253,-0.6841160634160933,0.0001025196167343559,Huge,No,0.0,0.0,0.0,216.1435001447378,"(1500000, 1800000]",High
B,1034289.0,940402.0,0,174,11,21,27,49844,38654,22945,27771,24003,62,6,1,47.023053,4.848379,0.09983709094621236,0.0013843190755156087,Small,No,141039.0,128236.0,0.09983935868242927,277.66915113771967,"(0, 300000]",Low
C,35.0,1077.0,0,004,20,59,32,1521660,1042779,655674,714534,628196,122,17,17,50.7081361,2.9952832,-0.9675023212627669,0.0001025196167343559,Huge,No,0.0,0.0,0.0,210.2017193199442,"(1500000, 1800000]",High
C,66454.0,74269.0,0,239,11,71,27,31287,25134,15255,20712,11215,13,8,2,46.9548746,4.2929079,-0.10522559883666133,0.0007351296065458497,Small,No,0.0,0.0,0.0,257.8987168590364,"(0, 300000]",Low
B,2875726.0,3172059.0,1,038,11,59,32,337269,240084,142425,158629,112147,24,3,1,50.363259,3.517115,-0.09341976299936414,8.301978539385476e-05,Large,No,718931.0,793014.0,-0.09341953609898439,186.9890091746292,"(300000, 600000]",High
C,11555.0,7124.0,0,070,20,71,27,154521,117622,71009,81003,63392,41,11,1,46.7988928,5.1794099,0.6219820325659742,0.00034299545045657224,Medium,Yes,0.0,0.0,0.0,313.0029406439543,"(0, 300000]",Low
A,263062.0,202506.0,1,193,20,55,44,44010,33810,20342,23658,17856,16,6,1,48.978549,5.270954,0.2990331150681955,0.0005226084980686208,Small,Yes,65765.0,50627.0,0.29901040946530505,214.98026737582543,"(0, 300000]",Low
C,35359.0,40731.0,0,001,20,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.9915767,2.6652718,-0.13188971545014855,0.00021980014358757567,Huge,No,0.0,0.0,0.0,27.945492350758418,"(12900000, 13200000]",High
C,397.0,13.0,0,108,20,59,32,93246,69494,41564,46310,32467,12,2,0,50.1280738,3.3337877,29.53846153846154,0.0001501404886000472,Medium,Yes,0.0,0.0,0.0,157.7740237482016,"(0, 300000]",Low
C,4898.0,13322.0,0,035,20,80,32,353124,249601,159221,179067,136577,43,22,5,49.91444,2.23091,-0.6323374868638343,0.00019823064985670757,Large,No,0.0,0.0,0.0,116.74260651270086,"(300000, 600000]",High
C,84.0,3102.0,0,020,20,54,44,508793,360647,239386,269448,206872,62,9,8,48.5863794,6.099327,-0.9729206963249516,0.00015526943177284277,Large,No,0.0,0.0,0.0,277.9596371831173,"(300000, 600000]",High
C,91402.0,125028.0,0,631,11,72,52,4676,3586,2077,2630,2122,1,3,1,48.1818735,-0.1289696,-0.2689477557027226,0.00106928999144568,Tiny,No,22850.0,31257.0,-0.2689637521195252,196.66212587384103,"(0, 300000]",Low
C,17601.0,35185.0,0,039,20,76,28,334482,243315,150616,170389,132770,51,7,12,49.5429758,0.189426,-0.49975841978115676,0.00020927882516846947,Large,No,0.0,0.0,0.0,172.95048864615885,"(300000, 600000]",High
C,17.0,65.0,0,097,20,58,27,113918,88513,55126,68242,41810,32,6,2,47.0429987,3.0858769,-0.7384615384615385,0.00035112976000280905,Medium,No,0.0,0.0,0.0,210.38098617321353,"(0, 300000]",Low
C,12993.0,9780.0,0,115,20,43,84,82583,63043,38592,49145,34511,30,14,5,45.1214503,3.9054101,0.3285276073619632,0.0005933424554690433,Medium,Yes,0.0,0.0,0.0,433.1546627665665,"(0, 300000]",Low
C,122.0,51.0,0,000,30,66,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,42.457481,1.9404821,1.392156862745098,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,713.3197608728323,"(4200000, 4500000]",High
B,153676.0,291724.0,0,001,20,28,24,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.7684736,1.513444,-0.47321440813920007,0.00021980014358757567,Huge,No,38420.0,72931.0,-0.4732006965487927,61.0146004424774,"(12900000, 13200000]",High
C,72650.0,53581.0,0,203,20,41,24,41823,33114,19281,23988,14620,10,4,2,47.2787925,1.6678267,0.3558910807935649,0.0003825646175549339,Small,Yes,0.0,0.0,0.0,183.35456660738024,"(0, 300000]",Low
C,76533.0,92300.0,0,595,11,61,28,5911,4477,2667,3279,2589,2,1,0,48.5998998,0.1661851,-0.17082340195016252,0.0005075283369988157,Tiny,No,0.0,0.0,0.0,161.67767396496828,"(0, 300000]",Low
C,20096.0,20815.0,0,058,20,68,44,199434,152819,89838,104254,84738,133,24,13,48.0414908,7.1748407,-0.034542397309632475,0.0008524123268850847,Medium,No,0.0,0.0,0.0,368.5746343187124,"(0, 300000]",Low
C,2554.0,1608.0,0,257,20,22,53,28825,21668,13550,16159,13215,4,1,0,48.5609981,-3.1668191,0.5883084577114428,0.00017346053772766696,Small,Yes,0.0,0.0,0.0,404.8781455616556,"(0, 300000]",Low
B,688087.0,698676.0,1,073,20,62,32,144425,105600,62386,70281,50133,28,35,6,50.901221,1.810891,-0.015155808987284521,0.0004777566210836074,Medium,No,172022.0,174670.0,-0.015160016030228431,229.30611500082324,"(0, 300000]",Low
C,33536.0,28046.0,0,333,11,71,27,18004,14454,8623,10370,6915,6,1,0,46.6309,5.2174853,0.19574983954931185,0.00038880248833592535,Tiny,Yes,0.0,0.0,0.0,329.04514393747684,"(0, 300000]",Low
C,6633.0,15101.0,0,186,20,50,28,48235,38364,23618,35941,16666,14,17,2,48.8299461,-1.4072231,-0.5607575657241243,0.0006841505131128849,Small,No,0.0,0.0,0.0,273.70819644643626,"(0, 300000]",Low
C,3632.0,6380.0,0,000,30,67,44,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,48.9616379,7.9537409,-0.4307210031347962,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,410.7594030020129,"(4200000, 4500000]",High
C,39917.0,12810.0,0,030,20,66,76,422786,318448,197384,281534,136457,96,116,34,42.8356091,2.9174466,2.11608118657299,0.0005818546498701471,Large,Yes,0.0,0.0,0.0,672.1413283347227,"(300000, 600000]",High
C,4016.0,2568.0,0,000,30,37,24,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,47.251227,0.2184812,0.5638629283489096,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,238.6643901363459,"(4200000, 4500000]",High
C,59827.0,31465.0,0,044,20,64,75,283042,209498,131771,152200,116389,50,15,7,43.1818351,-0.2416429,0.9013824884792627,0.000254379208739339,Large,Yes,0.0,0.0,0.0,662.5454300112334,"(0, 300000]",Low
C,355.0,1710.0,0,195,20,31,76,44859,35606,21167,27027,16365,9,5,2,43.1188355,0.9132139,-0.7923976608187134,0.0003566731313671727,Small,No,0.0,0.0,0.0,648.4440630710999,"(0, 300000]",Low
B,177306.0,216959.0,0,001,20,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.33661,2.738561,-0.18276725095524962,0.00021980014358757567,Huge,No,0.0,0.0,0.0,66.0433750330188,"(12900000, 13200000]",High
B,171941.0,139097.0,0,000,30,39,27,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,46.976911,5.799644,0.23612299330682904,0.0013664948686700343,Tiny,No,9050.0,7321.0,0.23616992214178392,332.91657659232146,"(4200000, 4500000]",High
C,80039.0,76135.0,0,001,13,60,32,13171056,9184054,5642167,6342502,6066757,2555,89,251,49.2825762,2.4899067,0.05127733631050108,0.00021980014358757567,Huge,No,0.0,0.0,0.0,47.63250380657644,"(12900000, 13200000]",High
C,4610.0,89.0,0,087,20,19,75,133838,103226,63063,77026,52100,49,14,6,45.139681,1.3655086,50.79775280898876,0.000515548648365935,Medium,Yes,0.0,0.0,0.0,420.86002744943346,"(0, 300000]",Low
C,18476.0,8646.0,0,056,20,22,53,202779,150816,93632,114275,86719,45,22,5,48.5332189,-2.9746782,1.136941938468656,0.0003550663530247215,Large,Yes,0.0,0.0,0.0,391.22881347930064,"(0, 300000]",Low
B,401842.0,212990.0,0,037,20,30,76,350007,253001,154396,177580,122098,56,14,9,43.739877,4.218842,0.8866707357152918,0.00022570977151885533,Large,Yes,100460.0,53248.0,0.8866436298076923,588.1336543771341,"(300000, 600000]",High
C,468.0,4009.0,0,005,20,31,76,1490640,1036295,684922,760724,668535,169,26,54,43.7512472,1.6198753,-0.8832626590172112,0.0001670423442279826,Huge,No,0.0,0.0,0.0,571.4349592675137,"(1200000, 1500000]",High
C,22374.0,26699.0,0,000,30,62,32,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,50.422891,1.895345,-0.16199108580845725,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,175.89339522321114,"(4200000, 4500000]",High
C,738.0,13082.0,0,074,20,41,24,145143,107820,65919,76642,61819,57,15,4,47.5203249,1.247846,-0.943586607552362,0.000523621531868571,Medium,No,0.0,0.0,0.0,169.95433948527585,"(0, 300000]",Low
C,73190.0,100673.0,0,260,20,52,44,27579,21883,13213,16303,10753,10,7,2,47.8100902,5.4432217,-0.27299275873372203,0.0006889299829580478,Small,No,0.0,0.0,0.0,258.12210688011356,"(0, 300000]",Low
C,5503.0,364.0,0,030,20,66,76,422786,318448,197384,281534,136457,96,116,34,42.6888961,2.6937502,14.118131868131869,0.0005818546498701471,Large,Yes,0.0,0.0,0.0,687.5029088156908,"(300000, 600000]",High
C,123754.0,80757.0,0,006,20,33,75,1393764,988605,641451,730509,601777,238,79,68,44.6929765,-0.4253931,0.5324244337952128,0.00027623040916539674,Huge,Yes,0.0,0.0,0.0,509.3335571220817,"(1200000, 1500000]",High
C,14358.0,11129.0,0,115,20,43,84,82583,63043,38592,49145,34511,30,14,5,45.1488794,3.9186273,0.29014286997933325,0.0005933424554690433,Medium,Yes,0.0,0.0,0.0,430.4933275925497,"(0, 300000]",Low
B,272147.0,253622.0,0,028,20,21,27,414799,296478,196357,219324,179356,113,16,9,47.130545,4.956204,0.07304177082429758,0.0003326912552826791,Large,No,68036.0,63406.0,0.07302148061697632,274.47489724159766,"(300000, 600000]",High
C,38627.0,18061.0,0,047,20,64,75,283664,217823,137195,177524,118138,165,56,35,43.4253491,-1.6098615,1.1386966391672664,0.0009024761689886626,Large,Yes,0.0,0.0,0.0,676.7929127227916,"(0, 300000]",Low
C,8555.0,6588.0,0,033,20,57,44,375059,275543,169558,188088,162072,54,5,5,49.22492,6.15946,0.2985731633272617,0.00017063981933509127,Large,Yes,0.0,0.0,0.0,281.66036701765177,"(300000, 600000]",High
C,64822.0,35797.0,0,000,30,14,28,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,49.0231057,-0.0405855,0.8108221359331788,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,174.23315160292483,"(4200000, 4500000]",High
C,45283.0,43147.0,0,028,20,21,27,414799,296478,196357,219324,179356,113,16,9,47.1314549,5.2121276,0.04950517996616219,0.0003326912552826791,Large,No,0.0,0.0,0.0,288.2485521934073,"(300000, 600000]",High
C,13116.0,13670.0,0,065,20,28,24,170935,126231,75568,86106,66392,30,2,4,48.4077566,1.3734019,-0.040526700804681785,0.00021060637084271798,Medium,No,0.0,0.0,0.0,87.05773667995545,"(0, 300000]",Low
C,31156.0,17180.0,0,000,30,16,75,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,45.2708327,0.0435966,0.8135040745052387,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,435.77336300332183,"(4200000, 4500000]",High
C,32155.0,26810.0,0,402,11,59,32,13168,9779,5503,6407,3992,1,0,0,50.0914606,3.5400454,0.19936590824319284,7.594167679222357e-05,Tiny,Yes,0.0,0.0,0.0,161.69949520205049,"(0, 300000]",Low
C,50564.0,41974.0,0,028,20,21,27,414799,296478,196357,219324,179356,113,16,9,47.1755556,4.9715685,0.20465049792728832,0.0003326912552826791,Large,Yes,0.0,0.0,0.0,271.74158020404394,"(300000, 600000]",High
C,114255.0,86276.0,0,356,11,82,76,16265,12087,6764,7611,6522,2,0,0,44.0403503,1.1143954,0.3242964439705132,0.00012296341838303104,Tiny,Yes,0.0,0.0,0.0,544.7047143488885,"(0, 300000]",Low
B,345518.0,178820.0,0,006,20,33,75,1393764,988605,641451,730509,601777,238,79,68,44.701041,-0.45017,0.9322111620624092,0.00027623040916539674,Huge,Yes,86380.0,44706.0,0.9321791258444057,509.2909315801284,"(1200000, 1500000]",High
B,513226.0,475237.0,0,077,11,59,32,139250,101555,59415,65410,42557,11,5,0,50.27298,3.96677,0.07993695777054396,0.00011490125673249551,Medium,No,288690.0,267321.0,0.07993760310637772,195.76427282173887,"(0, 300000]",Low
C,724.0,561.0,0,134,20,39,27,69491,52753,32202,36238,25913,16,6,0,47.0359922,5.6366081,0.2905525846702317,0.00031658775956598694,Medium,Yes,0.0,0.0,0.0,319.2556207256289,"(0, 300000]",Low
C,62889.0,70414.0,0,127,11,67,44,77893,59725,33731,37329,36260,16,1,0,48.781863,7.8231894,-0.10686795239583037,0.00021824810958622726,Medium,No,0.0,0.0,0.0,401.92191744618833,"(0, 300000]",Low
C,10054.0,12099.0,0,000,30,15,84,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,44.7061543,2.1995656,-0.16902223324241672,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,462.7397816700988,"(4200000, 4500000]",High
C,12471.0,10062.0,0,254,20,58,27,28894,23407,14185,19685,9464,10,3,0,47.2821696,2.9660634,0.23941562313655337,0.00044992039869869177,Small,Yes,0.0,0.0,0.0,182.34985432502597,"(0, 300000]",Low
C,20615.0,18525.0,0,042,20,62,32,321298,232571,135356,146580,99992,18,0,1,50.3732316,2.8229549,0.11282051282051282,5.913513311629702e-05,Large,No,0.0,0.0,0.0,171.19414972207647,"(300000, 600000]",High
B,277670.0,238199.0,0,131,11,17,75,73582,61940,37674,69195,22358,42,68,13,45.625886,-1.016703,0.1657059853315925,0.00167160446848414,Medium,Yes,69417.0,59549.0,0.165712270567096,440.13365228424993,"(0, 300000]",Low
A,1610864.0,1217908.0,0,056,11,22,53,202779,150816,93632,114275,86719,45,22,5,48.50758,-2.765,0.3226483445383395,0.0003550663530247215,Large,Yes,402716.0,304478.0,0.322644000551764,376.3081006812848,"(0, 300000]",Low
C,18396.0,30252.0,0,501,11,57,44,8482,6489,3560,4118,2458,0,0,0,49.2899739,6.5293736,-0.39190797302657676,0.0,Tiny,No,0.0,0.0,0.0,309.18279592390377,"(0, 300000]",Low
C,21956.0,28442.0,0,189,11,79,75,47458,35353,20379,22705,18959,4,2,0,46.8384462,-0.4963269,-0.22804303494831588,0.00012642757806902947,Small,No,0.0,0.0,0.0,308.8943819266873,"(0, 300000]",Low
B,715225.0,519863.0,0,120,11,17,75,80501,62445,37794,43525,29564,25,6,2,45.74874,-0.6179,0.37579516141752733,0.00040993279586588985,Medium,Yes,178807.0,129966.0,0.37579828570549223,411.88650397821544,"(0, 300000]",Low
C,82186.0,108387.0,0,015,12,76,28,709065,504460,323682,356637,276548,80,9,5,49.479935,1.050485,-0.24173563250205282,0.00013256894642945288,Large,No,0.0,0.0,0.0,115.52778064955906,"(600000, 900000]",High
C,2750.0,86.0,0,012,20,30,76,823120,572047,382442,462257,325715,165,56,45,43.6786107,4.2082933,30.976744186046513,0.00032316065701234326,Large,Yes,0.0,0.0,0.0,594.5614202313685,"(600000, 900000]",High
C,62611.0,17134.0,0,GEN,20,74,84,444368,316285,190841,229355,112826,98,19,18,46.2512825,6.3282335,2.654196334772966,0.0003038022539876859,Large,Yes,0.0,0.0,0.0,417.5458378849228,"(300000, 600000]",High
B,318511.0,318023.0,0,024,20,14,28,478105,338717,216503,251381,191187,116,31,7,49.071,-0.07496,0.0015344802105508092,0.00032210497694021186,Large,No,9851.0,9836.0,0.0015250101667344449,177.25036765841153,"(300000, 600000]",High
C,27365.0,17120.0,0,019,20,37,24,522597,377061,244387,276078,214496,152,37,11,47.2677425,0.3618999,0.5984228971962616,0.00038270407216267984,Large,Yes,0.0,0.0,0.0,230.3519573991716,"(300000, 600000]",High
C,26687.0,17963.0,0,005,20,31,76,1490640,1036295,684922,760724,668535,169,26,54,43.4330358,1.661081,0.48566497801035463,0.0001670423442279826,Huge,Yes,0.0,0.0,0.0,606.4003842155846,"(1200000, 1500000]",High
C,13896.0,26163.0,0,096,20,59,32,117311,86049,49001,54095,42773,12,17,0,50.7306459,2.409148,-0.4688682490540076,0.0002472061443513396,Medium,No,0.0,0.0,0.0,207.3363825258292,"(0, 300000]",Low
