Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Population municipale 2021;Nb de pers. non scolarisées de 15 ans ou + 2020;Résidences principales 2020;Logements 2020;Nb d'emplois au lieu de travail (LT) 2020;Nb étab. actifs employeurs au 31/12 2021;Nb d'hôtels 2024;Nb de chambres dans les hôtels 2024;Nb de terrains de camping 2024;Nb d'emplacements de camping 2024;Nb d'autres hébergements collectifs de tourisme 2024
60131;Catheux;103;84;46;59;11;4;0;0;0;0;0
60132;Catigny;183;138;79;84;16;8;0;0;0;0;0
60133;Catillon-Fumechon;539;422;224;246;51;11;0;0;0;0;0
60134;Cauffry;2654;1851;988;1040;631;58;0;0;0;0;0
60135;Cauvigny;1630;1148;614;700;193;28;0;0;0;0;0
60136;Cempuis;490;352;191;217;30;3;0;0;0;0;0
60137;Cernoy;291;198;101;110;22;3;0;0;0;0;0
60138;Chamant;1031;782;394;465;714;64;1;14;0;0;0
60139;Chambly;9980;7287;4278;4607;4470;413;2;87;0;0;0
60140;Chambors;306;233;128;170;47;7;0;0;0;0;0
60141;Chantilly;10652;8485;5585;6149;5176;549;6;275;0;0;0
60142;La Chapelle-en-Serval;3120;2193;1280;1365;784;129;1;108;0;0;0
60143;Chaumont-en-Vexin;3346;2541;1331;1475;1465;106;3;121;0;0;0
60144;Chavençon;167;132;73;93;7;4;0;0;0;0;0
60145;Chelles;473;334;181;237;42;5;0;0;0;0;0
60146;Chepoix;473;303;160;193;29;9;0;0;0;0;0
60147;Chevincourt;779;616;344;395;60;12;0;0;0;0;0
60148;Chèvreville;409;306;164;181;72;19;0;0;0;0;0
60149;Chevrières;2005;1493;849;896;601;47;0;0;0;0;0
60150;Chiry-Ourscamp;1143;883;480;546;271;23;0;0;1;106;0
60151;Choisy-au-Bac;3322;2482;1438;1579;734;68;0;0;0;0;0
60152;Choisy-la-Victoire;243;177;95;108;18;8;0;0;0;0;0
60153;Choqueuse-les-Bénards;102;81;43;54;17;2;0;0;0;0;0
60154;Cinqueux;1617;1265;702;761;113;32;0;0;0;0;0
60155;Cires-lès-Mello;3989;2972;1528;1667;1055;51;0;0;1;156;0
60156;Clairoix;2232;1669;926;995;1047;98;0;0;0;0;0
60157;Clermont;10475;7667;4854;5246;5559;267;0;0;0;0;0
60158;Coivrel;242;188;107;121;18;6;0;0;0;0;0
60159;Compiègne;40394;27534;19579;21652;26156;1703;12;495;0;0;0
60160;Conchy-les-Pots;742;491;260;297;79;14;0;0;0;0;0
60161;Conteville;71;57;29;39;11;2;0;0;0;0;0
60162;Corbeil-Cerf;306;234;126;143;30;11;0;0;0;0;0
60163;Cormeilles;400;293;154;180;22;6;0;0;0;0;0
60164;Le Coudray-Saint-Germer;844;620;365;415;108;15;0;0;1;46;0
60165;Le Coudray-sur-Thelle;532;365;189;202;52;8;0;0;0;0;0
60166;Coudun;1059;843;487;516;246;25;0;0;0;0;0
60167;Couloisy;592;430;226;255;254;8;0;0;0;0;0
60168;Courcelles-Epayelles;214;152;88;97;14;6;0;0;0;0;0
60169;Courcelles-lès-Gisors;810;596;327;365;106;16;0;0;0;0;0
60170;Courteuil;573;448;250;299;32;12;0;0;0;0;0
60171;Courtieux;177;138;76;82;47;9;0;0;0;0;0
60172;Coye-la-Forêt;3950;2997;1790;1994;436;73;0;0;0;0;0
60173;Cramoisy;807;619;334;403;166;10;0;0;0;0;0
60174;Crapeaumesnil;216;146;78;91;10;5;0;0;0;0;0
60175;Creil;36106;23238;13010;14004;14787;903;3;171;0;0;0
60176;Crépy-en-Valois;14217;10864;6339;6728;6125;470;2;67;0;0;0
60177;Cressonsacq;440;318;170;192;22;5;0;0;0;0;0
60178;Crèvecœur-le-Grand;3462;2619;1431;1623;1143;80;0;0;0;0;0
60179;Crèvecœur-le-Petit;156;101;58;61;9;3;0;0;0;0;0
60180;Crillon;493;367;207;233;49;15;0;0;0;0;0
60181;Crisolles;914;701;393;424;115;14;0;0;0;0;0
60182;Le Crocq;178;123;67;76;16;6;0;0;0;0;0
60183;Croissy-sur-Celle;241;199;103;123;17;4;0;0;0;0;0
60184;Croutoy;205;162;89;106;16;3;0;0;0;0;0
60185;Crouy-en-Thelle;1108;829;402;418;178;17;0;0;0;0;0
60186;Cuignières;259;171;92;102;8;6;0;0;0;0;0
60187;Cuigy-en-Bray;969;748;400;464;80;15;0;0;0;0;0
60188;Cuise-la-Motte;2161;1651;874;967;523;48;0;0;0;0;0
60189;Cuts;961;750;379;445;164;25;0;0;0;0;0
60190;Cuvergnon;304;226;116;134;46;8;0;0;0;0;0
60191;Cuvilly;622;448;242;287;142;24;0;0;0;0;0
60192;Cuy;219;154;85;94;33;5;0;0;0;0;0
60193;Daméraucourt;202;154;86;102;23;7;0;0;0;0;0
60194;Dargies;244;192;109;127;24;4;0;0;0;0;0
60195;Delincourt;520;394;215;263;30;8;0;0;0;0;0
60196;La Drenne;1058;747;378;412;90;18;0;0;0;0;0
60197;Dieudonné;945;671;340;359;46;11;0;0;0;0;0
60198;Dives;384;293;166;190;75;7;0;0;0;0;0
60199;Doméliers;254;191;96;110;44;10;0;0;0;0;0
60200;Domfront;318;241;43;52;161;6;0;0;0;0;0
60201;Dompierre;237;182;101;112;6;3;0;0;0;0;0
60203;Duvy;424;327;189;204;54;14;0;0;0;0;0
60204;Écuvilly;301;226;122;131;51;10;0;0;0;0;0
60205;Élencourt;49;36;22;26;20;1;0;0;0;0;0
60206;Élincourt-Sainte-Marguerite;898;653;358;413;172;14;0;0;0;0;0
60207;Éméville;285;217;117;133;15;2;0;0;0;0;0
60208;Énencourt-Léage;119;101;50;72;16;10;0;0;0;0;0
60209;La Corne-en-Vexin;544;414;220;256;43;12;0;0;0;0;0
60210;Épineuse;275;192;104;114;40;6;0;0;0;0;0
60211;Éragny-sur-Epte;596;458;240;277;277;10;0;0;0;0;0
60212;Ercuis;1616;1149;631;669;320;27;0;0;0;0;0
60213;Ermenonville;947;686;351;419;313;34;2;62;0;0;0
60214;Ernemont-Boutavent;189;160;89;116;15;6;0;0;0;0;0
60215;Erquery;595;482;213;221;196;11;0;0;0;0;0
60216;Erquinvillers;185;129;70;76;77;4;0;0;0;0;0
60217;Escames;217;163;98;119;27;7;0;0;0;0;0
60218;Esches;1643;1132;531;558;312;22;0;0;0;0;0
60219;Escles-Saint-Pierre;173;118;65;77;51;4;0;0;0;0;0
60220;Espaubourg;503;353;191;212;50;9;0;0;0;0;0
60221;Esquennoy;727;524;299;334;155;10;0;0;0;0;0
60222;Essuiles;535;403;219;238;45;10;0;0;0;0;0
60223;Estrées-Saint-Denis;3693;2772;1604;1688;1383;106;0;0;0;0;0
60224;Étavigny;168;101;51;59;29;7;0;0;0;0;0
60225;Étouy;826;612;334;372;134;13;0;0;0;0;0
60226;Ève;419;333;154;171;50;10;0;0;0;0;0
60227;Évricourt;224;163;88;98;42;6;0;0;0;0;0
60228;Fay-les-Étangs;468;334;184;191;33;12;0;0;0;0;0
60229;Le Fayel;232;166;88;101;19;9;0;0;0;0;0
60230;Le Fay-Saint-Quentin;524;380;211;230;56;10;0;0;0;0;0
60231;Feigneux;436;316;174;195;34;13;0;0;0;0;0
60232;Ferrières;457;338;180;206;172;13;0;0;0;0;0
60233;Feuquières;1355;999;587;714;1667;32;0;0;0;0;0
60234;Fitz-James;2578;1928;1058;1120;1063;66;0;0;0;0;0
60235;Flavacourt;670;504;269;354;88;15;0;0;0;0;0
60236;Flavy-le-Meldeux;222;154;80;90;13;6;0;0;0;0;0
60237;Fléchy;87;65;34;45;9;0;0;0;0;0;0
60238;Fleurines;1827;1328;772;866;529;59;1;64;0;0;0
60239;Fleury;581;409;221;234;163;26;0;0;0;0;0
60240;Fontaine-Bonneleau;234;191;112;138;38;10;0;0;1;45;0
60241;Fontaine-Chaalis;328;238;134;170;62;14;1;6;0;0;0
60242;Fontaine-Lavaganne;504;360;183;196;43;6;0;0;0;0;0
60243;Fontaine-Saint-Lucien;175;130;74;81;12;3;0;0;0;0;0
60244;Fontenay-Torcy;147;112;62;85;12;3;0;0;0;0;0
60245;Formerie;2105;1672;1013;1191;1235;77;1;6;0;0;0
60247;Fouilleuse;145;97;52;56;8;1;0;0;0;0;0
60248;Fouilloy;218;158;88;105;42;6;0;0;0;0;0
60249;Foulangues;195;147;73;90;10;3;0;0;0;0;0
60250;Fouquenies;413;336;185;200;23;2;0;0;0;0;0
60251;Fouquerolles;288;207;114;125;56;10;0;0;0;0;0
60252;Fournival;524;376;198;213;93;9;0;0;0;0;0
60253;Francastel;498;360;202;225;60;10;0;0;0;0;0
60254;Francières;547;410;233;257;98;14;0;0;0;0;0
60255;Fréniches;329;237;136;176;34;8;0;0;0;0;0
60256;Montchevreuil;1328;927;494;552;101;18;0;0;0;0;0
60257;Fresne-Léguillon;440;303;167;196;51;9;0;0;0;0;0
60258;Fresnières;159;117;65;68;6;3;0;0;0;0;0
60259;Fresnoy-en-Thelle;877;646;342;356;115;18;0;0;0;0;0
60260;Fresnoy-la-Rivière;675;496;262;285;42;9;0;0;0;0;0
60261;Fresnoy-le-Luat;542;381;203;223;66;12;0;0;0;0;0
60262;Le Frestoy-Vaux;237;171;96;111;19;6;0;0;0;0;0
60263;Frétoy-le-Château;264;198;102;111;68;6;0;0;0;0;0
60264;Frocourt;516;349;196;205;86;5;0;0;0;0;0
60265;Froissy;972;733;435;477;498;29;0;0;0;0;0
60267;Le Gallet;164;126;68;77;7;2;0;0;0;0;0
60268;Gannes;346;243;136;161;66;8;0;0;0;0;0
60269;Gaudechart;346;249;142;162;32;4;0;0;0;0;0
60270;Genvry;332;247;131;135;77;12;0;0;0;0;0
60271;Gerberoy;82;65;44;79;27;9;0;0;0;0;0
60272;Gilocourt;634;456;241;272;70;10;0;0;0;0;0
60273;Giraumont;527;430;233;246;33;6;0;0;0;0;0
60274;Glaignes;371;279;148;170;22;8;0;0;0;0;0
60275;Glatigny;219;157;88;104;9;5;0;0;0;0;0
60276;Godenvillers;204;141;74;77;36;8;0;0;0;0;0
60277;Goincourt;1571;1146;646;674;208;21;0;0;0;0;0
60278;Golancourt;406;284;156;170;140;7;0;0;0;0;0
60279;Gondreville;200;159;85;97;25;5;0;0;0;0;0
60280;Gourchelles;106;91;52;60;4;2;0;0;0;0;0
60281;Gournay-sur-Aronde;537;408;242;270;136;18;0;0;0;0;0
60282;Gouvieux;8924;6722;3781;4238;2565;270;3;186;1;61;0
60283;Gouy-les-Groseillers;16;14;9;10;2;0;0;0;0;0;0
60284;Grandfresnoy;1802;1300;705;757;210;33;0;0;0;0;0
60285;Grandvillers-aux-Bois;302;219;118;134;65;8;0;0;0;0;0
60286;Grandvilliers;2786;2183;1261;1440;1739;137;1;8;0;0;0
60287;Grandrû;364;261;147;160;23;4;0;0;0;0;0
60288;Grémévillers;477;339;182;209;75;8;0;0;0;0;0
60289;Grez;266;194;112;129;20;4;0;0;0;0;0
60290;Guignecourt;386;299;163;169;23;9;0;0;0;0;0
60291;Guiscard;1776;1296;687;805;681;49;0;0;0;0;0
60292;Gury;234;170;93;101;14;2;0;0;0;0;0
60293;Hadancourt-le-Haut-Clocher;377;289;153;176;19;6;0;0;0;0;0
60294;Hainvillers;85;61;31;32;7;1;0;0;0;0;0
60295;Halloy;441;343;195;220;79;13;0;0;0;0;0
60296;Hannaches;133;104;61;82;12;6;0;0;0;0;0
60297;Le Hamel;189;130;70;77;17;4;0;0;0;0;0
60298;Hanvoile;651;482;268;311;51;6;0;0;0;0;0
60299;Hardivillers;539;412;219;255;89;10;0;0;0;0;0
60301;Haucourt;131;100;54;57;4;3;0;0;0;0;0
60302;Haudivillers;775;592;330;352;58;14;0;0;0;0;0
60303;Hautbos;194;136;71;78;22;5;0;0;0;0;0
60304;Haute-Épine;271;196;107;121;25;6;0;0;0;0;0
60305;Hautefontaine;343;261;160;232;34;9;0;0;0;0;0
60306;Hécourt;153;116;61;80;12;4;0;0;0;0;0
60307;Heilles;655;473;245;278;39;10;0;0;0;0;0
60308;Hémévillers;467;326;185;207;35;7;0;0;0;0;0
60309;Hénonville;902;637;343;375;257;19;0;0;0;0;0
60310;Herchies;601;462;259;275;60;9;0;0;0;0;0
60311;La Hérelle;238;171;99;119;7;3;0;0;0;0;0
60312;Héricourt-sur-Thérain;112;80;48;59;30;5;0;0;0;0;0
60313;Hermes;2498;1819;1012;1106;662;64;0;0;0;0;0
60314;Hétomesnil;332;211;105;117;28;7;0;0;0;0;0
60315;Hodenc-en-Bray;488;352;196;220;32;9;0;0;0;0;0
60316;Hodenc-l'Évêque;233;178;96;105;19;3;0;0;0;0;0
60317;Hondainville;727;526;283;297;46;11;0;0;1;53;0
60318;Houdancourt;662;477;258;270;51;10;0;0;0;0;0
60319;La Houssoye;601;428;227;254;36;12;0;0;0;0;0
60320;Ivors;256;178;106;122;16;3;0;0;0;0;0
60321;Ivry-le-Temple;854;596;320;345;166;20;0;0;0;0;0
60322;Jaméricourt;316;222;111;125;22;5;0;0;0;0;0
60323;Janville;641;491;266;286;91;25;0;0;0;0;0
60324;Jaulzy;864;615;345;383;62;14;0;0;0;0;0
60325;Jaux;2264;1712;909;982;1110;104;2;115;0;0;0
60326;Jonquières;596;473;256;275;147;13;0;0;0;0;0
60327;Jouy-sous-Thelle;1058;730;405;463;126;18;0;0;0;0;0
60328;Juvignies;299;220;119;131;22;3;0;0;0;0;0
60329;Laberlière;202;157;84;92;15;4;0;0;0;0;0
60330;Laboissière-en-Thelle;1335;989;480;520;138;25;0;0;0;0;0
60331;Labosse;448;314;169;239;33;9;0;0;0;0;0
60332;Labruyère;712;565;206;230;245;10;0;0;0;0;0
60333;Lachapelle-aux-Pots;1576;1187;695;768;337;46;0;0;0;0;0
60334;Lachapelle-Saint-Pierre;836;632;331;370;52;16;0;0;0;0;0
60335;Lachapelle-sous-Gerberoy;154;108;62;75;15;4;0;0;0;0;0
60336;Lachaussée-du-Bois-d'Écu;187;143;74;85;45;9;0;0;0;0;0
60337;Lachelle;793;565;316;339;121;14;0;0;0;0;0
60338;Lacroix-Saint-Ouen;4978;3783;2257;2413;2921;221;1;92;0;0;0
60339;Lafraye;354;256;143;153;33;10;0;0;0;0;0
60340;Lagny;525;393;213;254;57;12;0;0;0;0;0
60341;Lagny-le-Sec;2055;1422;755;802;930;70;0;0;0;0;0
60342;Laigneville;4767;3394;1926;2069;1413;92;0;0;0;0;0
60343;Lalande-en-Son;602;476;261;290;42;7;0;0;0;0;0
60344;Lalandelle;508;366;193;215;44;12;0;0;0;0;0
60345;Lamécourt;190;145;80;83;11;4;0;0;0;0;0
60346;Lamorlaye;8993;6728;3885;4420;2106;298;1;32;0;0;0
60347;Lannoy-Cuillère;284;208;111;142;30;7;0;0;0;0;0
60348;Larbroye;516;360;194;202;28;9;0;0;0;0;0
60350;Lassigny;1403;1009;595;656;979;41;0;0;0;0;0
60351;Lataule;118;95;49;60;22;6;0;0;0;0;0
60352;Lattainville;170;125;64;71;12;2;0;0;0;0;0
60353;Lavacquerie;185;135;73;90;23;7;0;0;0;0;0
60354;Laverrière;29;27;16;19;10;0;0;0;0;0;0
60355;Laversines;1151;860;475;522;131;13;0;0;0;0;0
60356;Lavilletertre;643;497;234;271;85;14;0;0;0;0;0
60357;Léglantiers;553;368;213;228;34;13;0;0;0;0;0
60358;Lévignen;1013;741;405;439;198;10;0;0;0;0;0
60359;Lhéraule;200;140;79;87;9;2;0;0;0;0;0
60360;Liancourt;6983;5235;2720;2955;1692;97;0;0;0;0;0
60361;Liancourt-Saint-Pierre;582;429;232;259;70;13;0;0;0;0;0
60362;Libermont;176;131;76;95;16;3;0;0;0;0;0
60363;Lierville;221;149;82;95;59;13;0;0;0;0;0
60364;Lieuvillers;699;530;266;279;113;12;0;0;0;0;0
60365;Lihus;425;308;168;187;29;7;0;0;0;0;0
60366;Litz;365;269;143;160;34;10;0;0;0;0;0
60367;Loconville;330;242;128;138;22;5;0;0;0;0;0
60368;Longueil-Annel;2595;1912;1135;1236;504;76;0;0;0;0;0
60369;Longueil-Sainte-Marie;2010;1389;721;791;2430;82;0;0;0;0;0
60370;Lormaison;1317;941;500;521;99;16;0;0;0;0;0
60371;Loueuse;151;117;62;77;25;10;0;0;0;0;0
60372;Luchy;659;461;244;257;56;12;0;0;0;0;0
60373;Machemont;804;613;337;375;45;9;0;0;0;0;0
60374;Maignelay-Montigny;2555;1923;1079;1159;599;57;0;0;0;0;0
60375;Maimbeville;389;277;153;161;18;6;0;0;0;0;0
60376;Maisoncelle-Saint-Pierre;178;126;67;74;7;3;0;0;0;0;0
60377;Maisoncelle-Tuilerie;282;209;110;134;31;5;0;0;0;0;0
60378;Marest-sur-Matz;380;298;167;180;27;5;0;0;0;0;0
60379;Mareuil-la-Motte;608;451;236;268;40;7;0;0;0;0;0
60380;Mareuil-sur-Ourcq;1599;1074;580;647;122;27;0;0;0;0;0
60381;Margny-aux-Cerises;254;180;97;111;10;3;0;0;0;0;0
60382;Margny-lès-Compiègne;8716;6182;3991;4548;2082;181;1;79;0;0;0
60383;Margny-sur-Matz;536;396;218;237;61;15;0;0;0;0;0
60385;Marolles;650;505;271;321;76;13;0;0;0;0;0
60386;Marquéglise;478;337;180;203;52;10;0;0;0;0;0
60387;Marseille-en-Beauvaisis;1443;993;590;651;396;27;0;0;0;0;0
60388;Martincourt;135;101;55;62;10;4;0;0;0;0;0
60389;Maucourt;242;156;77;88;10;3;0;0;0;0;0
60390;Maulers;332;213;115;129;32;4;0;0;0;0;0
60391;Maysel;216;177;98;105;4;1;0;0;0;0;0
60392;Mélicocq;790;592;309;336;58;13;0;0;0;0;0
60393;Mello;601;416;241;288;85;11;1;14;0;0;0
60394;Ménévillers;104;70;36;41;10;2;0;0;0;0;0
60395;Méru;14320;9474;5196;5614;5628;290;1;22;0;0;0
60396;Méry-la-Bataille;620;471;244;273;78;20;0;0;0;0;0
60397;Le Mesnil-Conteville;71;63;33;45;7;4;0;0;0;0;0
60398;Le Mesnil-en-Thelle;2329;1686;960;1005;334;58;0;0;0;0;0
60399;Le Mesnil-Saint-Firmin;251;142;74;91;62;5;0;0;0;0;0
60400;Le Mesnil-sur-Bulles;267;200;100;112;15;4;0;0;0;0;0
60401;Le Mesnil-Théribus;786;564;301;327;129;18;0;0;0;0;0
60402;Le Meux;2320;1659;907;977;2308;90;1;14;0;0;0
60403;Milly-sur-Thérain;1840;1361;783;985;246;32;0;0;0;0;0
60404;Mogneville;1490;1064;548;573;86;9;0;0;0;0;0
60405;Moliens;1135;819;466;519;177;25;0;0;0;0;0
60406;Monceaux;909;615;343;373;64;12;0;0;0;0;0
60407;Monceaux-l'Abbaye;216;152;84;96;13;2;0;0;0;0;0
60408;Monchy-Humières;780;578;319;366;91;23;0;0;0;0;0
60409;Monchy-Saint-Éloi;2160;1560;767;803;559;39;0;0;0;0;0
60410;Mondescourt;248;200;114;126;12;5;0;0;0;0;0
60411;Monneville;771;531;296;324;86;18;0;0;0;0;0
60412;Montagny-en-Vexin;680;464;244;273;73;15;0;0;0;0;0
60413;Montagny-Sainte-Félicité;423;316;165;183;38;8;0;0;0;0;0
60414;Montataire;13701;8943;5022;5506;4325;335;0;0;0;0;0
60415;Montépilloy;144;101;56;69;19;10;0;0;0;0;0
60416;Montgérain;168;132;76;85;11;5;0;0;0;0;0
60418;Montiers;402;302;168;184;34;4;0;0;0;0;0
60420;Montjavoult;510;349;200;274;60;14;0;0;0;0;0
60421;Mont-l'Évêque;395;312;173;213;42;8;0;0;0;0;0
60422;Montlognon;204;145;81;101;21;8;0;0;0;0;0
60423;Montmacq;1158;914;493;533;45;9;0;0;1;44;0
60424;Montmartin;281;179;92;97;21;4;0;0;0;0;0
60425;Montreuil-sur-Brêche;489;368;200;239;43;10;0;0;0;0;0
60426;Montreuil-sur-Thérain;248;179;95;107;13;3;0;0;0;0;0
60427;Monts;184;127;73;87;9;6;0;0;0;0;0
60428;Le Mont-Saint-Adrien;652;492;270;285;40;8;0;0;0;0;0
60429;Morangles;403;292;160;174;18;10;0;0;0;0;0
60430;Morienval;1076;772;416;478;130;25;0;0;0;0;0
60431;Morlincourt;526;407;219;223;51;5;0;0;0;0;0
60432;Mortefontaine;884;611;345;404;293;23;0;0;0;0;0
60433;Mortefontaine-en-Thelle;991;679;326;361;150;26;0;0;0;0;0
60434;Mortemer;220;172;91;104;33;9;0;0;0;0;0
60435;Morvillers;498;342;191;219;62;12;0;0;0;0;0
60436;Mory-Montcrux;76;56;32;38;5;2;0;0;0;0;0
60437;Mouchy-le-Châtel;79;57;34;51;12;6;0;0;0;0;0
60438;Moulin-sous-Touvent;191;140;71;79;32;10;0;0;0;0;0
60439;Mouy;5305;3894;2303;2546;1179;110;0;0;0;0;0
60440;Moyenneville;590;432;236;250;69;16;0;0;0;0;0
60441;Moyvillers;686;484;260;278;144;21;0;0;0;0;0
60442;Muidorge;139;104;55;58;8;2;0;0;0;0;0
60443;Muirancourt;586;413;217;240;36;6;0;0;0;0;0
60444;Mureaumont;146;117;66;77;26;5;0;0;0;0;0
60445;Nampcel;304;260;103;115;65;10;0;0;0;0;0
60446;Nanteuil-le-Haudouin;4185;2932;1646;1767;1213;73;0;0;0;0;0
60447;Néry;643;505;269;315;31;6;0;0;0;0;0
60448;Neufchelles;389;270;143;165;23;6;0;0;0;0;0
60449;Neufvy-sur-Aronde;279;187;95;102;24;7;0;0;0;0;0
60450;Neuilly-en-Thelle;4077;2777;1600;1737;976;92;0;0;0;0;0
60451;Neuilly-sous-Clermont;1612;1183;643;686;262;40;0;0;0;0;0
60452;Neuville-Bosc;478;368;197;220;54;14;1;13;0;0;0
60454;La Neuville-en-Hez;946;726;408;466;136;20;0;0;0;0;0
60456;La Neuville-Roy;910;680;377;426;135;22;0;0;0;0;0
60457;La Neuville-Saint-Pierre;163;109;60;67;17;5;0;0;0;0;0
60458;La Neuville-sur-Oudeuil;307;219;125;132;29;6;0;0;0;0;0
60459;La Neuville-sur-Ressons;205;148;84;96;27;4;0;0;0;0;0
60460;La Neuville-Vault;202;138;74;78;12;5;0;0;0;0;0
60461;Nivillers;205;158;82;85;95;7;0;0;0;0;0
60462;Noailles;2837;2031;1189;1408;731;73;0;0;0;0;0
60463;Nogent-sur-Oise;21382;14085;8015;8564;5440;388;0;0;0;0;0
60464;Nointel;1138;854;465;497;68;16;0;0;0;0;0
60465;Noirémont;180;124;70;74;12;1;0;0;0;0;0
60466;Noroy;261;176;93;102;19;1;0;0;0;0;0
60468;Nourard-le-Franc;300;237;130;139;14;5;0;0;0;0;0
60469;Novillers;355;268;141;157;82;11;0;0;0;0;0
60470;Noyers-Saint-Martin;898;645;345;370;158;16;0;0;0;0;0
60471;Noyon;12987;9562;5727;6689;6342;494;2;88;0;0;0
60472;Offoy;115;84;39;53;10;3;0;0;0;0;0
60473;Ognes;311;220;111;118;21;7;0;0;0;0;0
60474;Ognolles;286;205;101;117;22;3;0;0;0;0;0
60476;Omécourt;202;140;73;91;21;6;0;0;0;0;0
60477;Ons-en-Bray;1378;1050;582;626;533;33;0;0;0;0;0
60478;Ormoy-le-Davien;367;238;121;127;19;3;0;0;0;0;0
60479;Ormoy-Villers;744;506;262;284;102;13;0;0;0;0;0
60480;Oroër;545;414;226;234;48;10;0;0;0;0;0
60481;Orrouy;602;472;212;244;97;14;0;0;0;0;0
60482;Orry-la-Ville;3455;2540;1414;1540;450;67;2;39;0;0;0
60483;Orvillers-Sorel;521;406;231;275;64;12;0;0;1;81;0
60484;Oudeuil;293;205;112;127;39;7;0;0;0;0;0
60485;Oursel-Maison;240;176;83;98;238;11;0;0;0;0;0
60486;Paillart;570;429;248;279;177;12;0;0;0;0;0
60487;Parnes;322;237;130;160;22;8;0;0;0;0;0
60488;Passel;270;217;115;130;263;19;0;0;0;0;0
60489;Péroy-les-Gombries;1203;822;429;463;77;17;0;0;0;0;0
60490;Pierrefitte-en-Beauvaisis;366;288;158;166;34;5;0;0;0;0;0
60491;Pierrefonds;1882;1371;742;916;541;62;1;21;1;34;0
60492;Pimprez;852;598;320;354;97;18;0;0;0;0;0
60493;Pisseleu;515;353;180;194;37;5;0;0;0;0;0
60494;Plailly;1821;1401;745;833;1459;64;3;449;0;0;0
60495;Plainval;412;298;159;170;26;5;0;0;0;0;0
60496;Plainville;166;118;70;80;45;5;0;0;0;0;0
60497;Le Plessier-sur-Bulles;212;159;77;84;13;3;0;0;0;0;0
60498;Le Plessier-sur-Saint-Just;533;396;223;240;125;15;0;0;0;0;0
60499;Plessis-de-Roye;234;173;94;103;9;3;0;0;0;0;0
60500;Le Plessis-Belleville;3792;2748;1666;1774;2318;200;0;0;0;0;0
60501;Le Plessis-Brion;1316;1054;614;638;77;12;0;0;0;0;0
60502;Le Plessis-Patte-d'Oie;101;71;39;47;8;3;0;0;0;0;0
60503;Le Ployron;112;86;49;60;12;2;0;0;0;0;0
60504;Ponchon;1139;829;439;501;126;18;0;0;0;0;0
60505;Pontarmé;889;650;363;405;91;19;0;0;0;0;0
60506;Pont-l'Évêque;675;519;308;331;83;11;0;0;0;0;0
60507;Pontoise-lès-Noyon;450;347;189;200;38;7;0;0;0;0;0
60508;Pontpoint;3251;2402;1312;1433;431;74;0;0;0;0;0
60509;Pont-Sainte-Maxence;12291;9057;5457;5766;3216;261;0;0;0;0;0
60510;Porcheux;673;404;209;226;40;6;0;0;0;0;0
60511;Porquéricourt;410;294;154;172;45;7;0;0;0;0;0
60512;Pouilly;158;116;62;73;14;5;0;0;0;0;0
60513;Précy-sur-Oise;3259;2411;1324;1432;421;57;0;0;0;0;0
60514;Prévillers;246;152;83;90;13;2;0;0;0;0;0
60515;Pronleroy;371;276;150;171;33;4;0;0;0;0;0
60516;Puiseux-en-Bray;402;304;164;194;30;5;0;0;0;0;0
60517;Puiseux-le-Hauberger;841;628;321;343;96;13;0;0;0;0;0
60518;Puits-la-Vallée;204;145;81;84;19;5;0;0;0;0;0
60519;Quesmy;173;121;68;79;14;6;0;0;0;0;0
60520;Le Quesnel-Aubry;223;164;85;101;12;4;0;0;0;0;0
60521;Quincampoix-Fleuzy;403;313;178;212;74;9;0;0;0;0;0
60522;Quinquempoix;315;256;103;113;71;5;0;0;0;0;0
60523;Rainvillers;899;686;388;422;107;16;0;0;0;0;0
60524;Rantigny;2539;1846;1114;1207;745;73;0;0;0;0;0
60525;Raray;122;102;61;74;39;9;0;0;1;25;0
60526;Ravenel;1054;806;456;490;76;14;0;0;0;0;0
60527;Réez-Fosse-Martin;145;101;56;65;11;6;0;0;0;0;0
60528;Reilly;120;92;58;73;102;9;1;13;0;0;0
60529;Rémécourt;75;58;28;33;6;3;0;0;0;0;0
60530;Rémérangles;213;170;93;103;31;9;0;0;0;0;0
60531;Remy;1973;1423;772;820;282;40;0;0;0;0;0
60533;Ressons-sur-Matz;1733;1249;760;896;1105;89;0;0;0;0;0
60534;Rethondes;643;479;282;324;72;12;0;0;0;0;0
60535;Reuil-sur-Brêche;329;218;121;127;30;10;0;0;0;0;0
60536;Rhuis;130;99;57;70;11;1;0;0;0;0;0
60537;Ribécourt-Dreslincourt;3746;2732;1608;1757;1728;89;0;0;0;0;0
60538;Ricquebourg;295;209;107;121;7;2;0;0;0;0;0
60539;Rieux;1548;1156;638;669;297;36;0;0;0;0;0
60540;Rivecourt;625;474;240;257;42;9;0;0;0;0;0
60541;Roberval;352;261;131;151;23;7;0;0;0;0;0
60542;Rochy-Condé;1003;699;407;440;287;29;0;0;0;0;0
60543;Rocquemont;117;94;45;56;11;5;0;0;0;0;0
60544;Rocquencourt;191;139;76;92;18;3;0;0;0;0;0
60545;Romescamps;526;373;214;257;58;12;0;0;0;0;0
60546;Rosières;141;94;49;54;17;6;0;0;0;0;0
