Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;LES ARCS DRAGUIGNAN;87755447;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;13;19
TGV INOUI;DIJON VILLE;87713040;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;24;98
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;AIX LES BAINS LE REVARD;87741132;1;Tarif Réglementé;30;30
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MIRAMAS;87753004;2;Tarif Normal;25;65
TGV INOUI;BESANCON VIOTTE;87718007;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;26;161
TGV INOUI;ARLES;87753657;MONTELIMAR GARE SNCF;87764001;2;Tarif Réglementé;24;36
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;LANDRY;87741777;2;Tarif Normal;8;21
TGV INOUI;TOULON;87755009;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;7;17
TGV INOUI;MACON VILLE;87725689;TOULON;87755009;1;Tarif Normal;29;128
TGV INOUI;LYON PERRACHE;87722025;MARSEILLE ST CHARLES;87751008;2;Tarif Réglementé;53;89
TGV INOUI;AVIGNON CENTRE;87765008;HYERES;87755629;2;Tarif Normal;20;45
TGV INOUI;MARSEILLE ST CHARLES;87751008;BEAUNE;87713545;1;Tarif Réglementé;94;94
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;NARBONNE;87781104;1;Tarif Normal;24;119
TGV INOUI;LYON PART DIEU;87723197;NARBONNE;87781104;2;Tarif Normal;20;82
TGV INOUI;MARSEILLE ST CHARLES;87751008;BOURG EN BRESSE;87743005;2;Tarif Normal;20;86
TGV INOUI;TOULON;87755009;ORANGE;87765107;2;Tarif Normal;20;38
TGV INOUI;DOLE VILLE;87713412;FRASNE;87715136;2;Tarif Réglementé;18;18
TGV INOUI;AIX LES BAINS LE REVARD;87741132;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;105
TGV INOUI;LE TEIL;87764472;MIRAMAS;87753004;1;Tarif Normal;16;48
TGV INOUI;LYON PERRACHE;87722025;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;24;128
TGV INOUI;NICE VILLE;87756056;ANTIBES;87757674;1;Tarif Réglementé;9;9
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;ALBERTVILLE;87741645;1;Tarif Normal;7;23
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;TOULON;87755009;1;Tarif Normal;29;124
TGV INOUI;MACON VILLE;87725689;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;31;163
TGV INOUI;BESANCON VIOTTE;87718007;NIMES;87775007;2;Tarif Normal;20;105
TGV INOUI;CAGNES SUR MER;87756320;ANTIBES;87757674;1;Tarif Normal;6;7
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;ALBERTVILLE;87741645;1;Tarif Réglementé;14;14
TGV INOUI;TOULON;87755009;ANTIBES;87757674;2;Tarif Réglementé;26;40
TGV INOUI;TOULON;87755009;CHALON SUR SAONE;87725002;1;Tarif Normal;31;142
TGV INOUI;ANNEMASSE;87745497;BELLEGARDE;87745000;1;Tarif Normal;6;18
TGV INOUI;CANNES;87757625;NICE VILLE;87756056;1;Tarif Normal;14;20
TGV INOUI;MACON LOCHE TGV;87725705;MONTELIMAR GARE SNCF;87764001;1;Tarif Réglementé;53;53
TGV INOUI;CULOZ;87741074;BOURG EN BRESSE;87743005;1;Tarif Normal;10;32
TGV INOUI;BELLEGARDE;87745000;EVIAN LES BAINS;87745679;2;Tarif Normal;7;18
TGV INOUI;BOURG EN BRESSE;87743005;LONS LE SAUNIER;87718239;1;Tarif Normal;8;24
TGV INOUI;AVIGNON CENTRE;87765008;MENTON;87756486;2;Tarif Normal;25;65
TGV INOUI;TOULON;87755009;BEAUNE;87713545;2;Tarif Réglementé;74;121
TGV INOUI;ALBERTVILLE;87741645;BOURG EN BRESSE;87743005;1;Tarif Normal;14;44
TGV INOUI;ANNEMASSE;87745497;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Normal;6;15
TGV INOUI;LYON PERRACHE;87722025;AGDE;87781278;2;Tarif Normal;20;78
TGV INOUI;MACON VILLE;87725689;BEAUNE;87713545;2;Tarif Normal;9;22
TGV INOUI;MACON LOCHE TGV;87725705;ORANGE;87765107;2;Tarif Réglementé;42;67
TGV INOUI;NICE VILLE;87756056;LES ARCS DRAGUIGNAN;87755447;1;Tarif Réglementé;23;23
TGV INOUI;ARLES;87753657;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;17;95
TGV INOUI;MACON VILLE;87725689;LYON PART DIEU;87723197;1;Tarif Réglementé;20;20
TGV INOUI;ANTIBES;87757674;ST RAPHAEL VALESCURE;87757526;1;Tarif Réglementé;15;15
TGV INOUI;CANNES;87757625;BEAUNE;87713545;2;Tarif Normal;25;131
TGV INOUI;AGDE;87781278;MONTELIMAR GARE SNCF;87764001;2;Tarif Normal;10;39
TGV INOUI;LANDRY;87741777;MACON LOCHE TGV;87725705;1;Tarif Normal;17;74
TGV INOUI;ANNEMASSE;87745497;THONON LES BAINS;87745646;1;Tarif Normal;14;20
TGV INOUI;MENTON;87756486;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;8;20
TGV INOUI;BESANCON VIOTTE;87718007;ALBERTVILLE;87741645;2;Tarif Normal;20;75
TGV INOUI;MODANE;87742007;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;11;26
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;MACON LOCHE TGV;87725705;2;Tarif Normal;10;45
TGV INOUI;ANNEMASSE;87745497;SALLANCHES COMBLOUX MEGEVE;87746438;1;Tarif Normal;8;27
TGV INOUI;BEAUNE;87713545;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;142
TGV INOUI;BESANCON VIOTTE;87718007;BOURG ST MAURICE;87741793;2;Tarif Normal;20;78
TGV INOUI;VALENCE VILLE;87761007;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;24;106
TGV INOUI;MACON LOCHE TGV;87725705;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;15;51
TGV INOUI;CULOZ;87741074;LYON PART DIEU;87723197;1;Tarif Normal;10;32
TGV INOUI;BEAUNE;87713545;LES ARCS DRAGUIGNAN;87755447;2;Tarif Réglementé;78;122
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;BEAUNE;87713545;2;Tarif Normal;15;58
TGV INOUI;CLUSES  74;87746370;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;9;22
TGV INOUI;TOULON;87755009;HYERES;87755629;1;Tarif Normal;10;14
TGV INOUI;LYON PERRACHE;87722025;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;14;50
TGV INOUI;BESANCON VIOTTE;87718007;CHAMBERY CHALLES LES EAUX;87741009;2;Tarif Normal;30;65
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LANDRY;87741777;1;Tarif Normal;15;50
TGV INOUI;LES ARCS DRAGUIGNAN;87755447;ST RAPHAEL VALESCURE;87757526;1;Tarif Réglementé;11;11
TGV INOUI;MACON LOCHE TGV;87725705;ALBERTVILLE;87741645;2;Tarif Normal;15;38
TGV INOUI;ST AVRE LA CHAMBRE;87741306;ST JEAN DE MAURIENNE ARVAN;87742320;2;Tarif Réglementé;3;6
TGV INOUI;BESANCON VIOTTE;87718007;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;20;78
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST JEAN DE MAURIENNE ARVAN;87742320;1;Tarif Réglementé;19;19
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Réglementé;42;42
TGV INOUI;TOULON;87755009;ANTIBES;87757674;1;Tarif Normal;14;49
TGV INOUI;LYON PERRACHE;87722025;ANNEMASSE;87745497;2;Tarif Normal;14;33
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;VALENCE VILLE;87761007;1;Tarif Normal;22;77
TGV INOUI;MODANE;87742007;ST JEAN DE MAURIENNE ARVAN;87742320;1;Tarif Réglementé;12;12
TGV INOUI;AIX LES BAINS LE REVARD;87741132;ANTIBES;87757674;1;Tarif Normal;31;172
TGV INOUI;TOULON;87755009;VALENCE VILLE;87761007;1;Tarif Normal;29;93
TGV INOUI;MARSEILLE ST CHARLES;87751008;ANNECY;87746008;1;Tarif Normal;29;135
TGV INOUI;LYON PERRACHE;87722025;ANNECY;87746008;2;Tarif Normal;13;29
TGV INOUI;MODANE;87742007;BOURG EN BRESSE;87743005;1;Tarif Normal;22;59
TGV INOUI;NURIEUX;87743351;BOURG EN BRESSE;87743005;2;Tarif Réglementé;9;9
TGV INOUI;MACON LOCHE TGV;87725705;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;20;78
TGV INOUI;LYON PERRACHE;87722025;EVIAN LES BAINS;87745679;1;Tarif Normal;22;63
TGV INOUI;AVIGNON CENTRE;87765008;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;15;57
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;LYON PERRACHE;87722025;1;Tarif Normal;17;62
TGV INOUI;GROISY THORENS LA CAILLE;87746248;BOURG EN BRESSE;87743005;1;Tarif Normal;16;50
TGV INOUI;MACON LOCHE TGV;87725705;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;122
TGV INOUI;LYON PERRACHE;87722025;MIRAMAS;87753004;1;Tarif Normal;29;91
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;MONTELIMAR GARE SNCF;87764001;1;Tarif Normal;16;53
TGV INOUI;LYON PERRACHE;87722025;CHALON SUR SAONE;87725002;2;Tarif Normal;13;30
TGV INOUI;NIMES;87775007;SETE;87773200;2;Tarif Réglementé;17;25
TGV INOUI;MACON VILLE;87725689;SETE;87773200;1;Tarif Normal;24;118
TGV INOUI;LYON PERRACHE;87722025;LES ARCS DRAGUIGNAN;87755447;1;Tarif Réglementé;87;87
TGV INOUI;NIMES;87775007;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;17;90
TGV INOUI;LYON PERRACHE;87722025;CHALON SUR SAONE;87725002;2;Tarif Réglementé;27;41
TGV INOUI;CAGNES SUR MER;87756320;NICE VILLE;87756056;1;Tarif Normal;7;9
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;LES ARCS DRAGUIGNAN;87755447;1;Tarif Réglementé;71;71
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;AIME LA PLAGNE;87741769;1;Tarif Normal;11;36
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MONTELIMAR GARE SNCF;87764001;2;Tarif Normal;15;38
TGV INOUI;BESANCON VIOTTE;87718007;BOURG ST MAURICE;87741793;1;Tarif Normal;26;104
TGV INOUI;CANNES;87757625;NICE VILLE;87756056;1;Tarif Réglementé;13;13
TGV INOUI;ST ETIENNE CHATEAUCREUX;87726000;MACON LOCHE TGV;87725705;2;Tarif Réglementé;24;41
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;CLUSES  74;87746370;1;Tarif Normal;13;40
TGV INOUI;LYON PERRACHE;87722025;TOULON;87755009;2;Tarif Normal;20;80
TGV INOUI;BESANCON VIOTTE;87718007;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;15;52
TGV INOUI;NICE VILLE;87756056;VALENCE VILLE;87761007;2;Tarif Normal;20;76
TGV INOUI;MODANE;87742007;CHAMBERY CHALLES LES EAUX;87741009;1;Tarif Normal;11;40
TGV INOUI;GROISY THORENS LA CAILLE;87746248;LA ROCHE SUR FORON;87746305;1;Tarif Normal;10;14
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MONTELIMAR GARE SNCF;87764001;2;Tarif Réglementé;29;48
TGV INOUI;BESANCON VIOTTE;87718007;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;20;75
TGV INOUI;BOURG EN BRESSE;87743005;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Normal;20;39
TGV INOUI;AVIGNON CENTRE;87765008;CHAMBERY CHALLES LES EAUX;87741009;2;Tarif Normal;20;72
TGV INOUI;LYON PART DIEU;87723197;BELLEGARDE;87745000;1;Tarif Réglementé;31;31
TGV INOUI;LYON PERRACHE;87722025;NICE VILLE;87756056;1;Tarif Normal;31;142
TGV INOUI;LYON PERRACHE;87722025;VALENCE VILLE;87761007;2;Tarif Normal;14;33
TGV INOUI;PERPIGNAN;87784009;AGDE;87781278;1;Tarif Normal;13;44
TGV INOUI;MARSEILLE ST CHARLES;87751008;TOULON;87755009;1;Tarif Réglementé;18;18
TGV INOUI;LYON PERRACHE;87722025;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Réglementé;51;86
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Réglementé;51;86
TGV INOUI;LYON PART DIEU;87723197;LONS LE SAUNIER;87718239;2;Tarif Normal;12;27
TGV INOUI;NICE VILLE;87756056;BELLEGARDE;87745000;1;Tarif Normal;31;165
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;AIX LES BAINS LE REVARD;87741132;2;Tarif Réglementé;4;7
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;SALLANCHES COMBLOUX MEGEVE;87746438;1;Tarif Normal;13;40
TGV INOUI;AVIGNON CENTRE;87765008;AGDE;87781278;1;Tarif Normal;15;48
TGV INOUI;CULOZ;87741074;ANTIBES;87757674;1;Tarif Normal;46;151
TGV INOUI;ANTIBES;87757674;MONACO MONTE CARLO;87756403;2;Tarif Normal;10;10
TGV INOUI;MARSEILLE ST CHARLES;87751008;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;15;49
TGV INOUI;LYON PART DIEU;87723197;EVIAN LES BAINS;87745679;1;Tarif Normal;22;63
TGV INOUI;LYON PERRACHE;87722025;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Réglementé;22;38
TGV INOUI;TOULON;87755009;BELLEGARDE;87745000;1;Tarif Normal;31;142
TGV INOUI;LANDRY;87741777;BOURG ST MAURICE;87741793;1;Tarif Réglementé;6;6
TGV INOUI;CANNES;87757625;MACON LOCHE TGV;87725705;1;Tarif Normal;31;148
TGV INOUI;AIME LA PLAGNE;87741769;ALBERTVILLE;87741645;2;Tarif Normal;6;16
TGV INOUI;LYON PERRACHE;87722025;MONTELIMAR GARE SNCF;87764001;2;Tarif Normal;15;36
TGV INOUI;LYON PERRACHE;87722025;SETE;87773200;1;Tarif Réglementé;76;76
TGV INOUI;AVIGNON CENTRE;87765008;BELLEGARDE;87745000;1;Tarif Normal;34;105
TGV INOUI;AVIGNON CENTRE;87765008;MACON LOCHE TGV;87725705;2;Tarif Normal;15;68
TGV INOUI;CLUSES  74;87746370;LA ROCHE SUR FORON;87746305;2;Tarif Normal;7;7
TGV INOUI;LYON PERRACHE;87722025;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;24;101
TGV INOUI;MOUCHARD;87718833;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;30;72
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;BELLEGARDE;87745000;2;Tarif Normal;20;74
TGV INOUI;CANNES;87757625;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;6;21
TGV INOUI;LYON PART DIEU;87723197;LES ARCS DRAGUIGNAN;87755447;2;Tarif Réglementé;65;109
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;NARBONNE;87781104;1;Tarif Normal;11;39
TGV INOUI;MACON VILLE;87725689;LYON PERRACHE;87722025;1;Tarif Normal;9;29
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;20;80
TGV INOUI;MARSEILLE ST CHARLES;87751008;MONTELIMAR GARE SNCF;87764001;2;Tarif Normal;15;37
TGV INOUI;AIME LA PLAGNE;87741769;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Normal;10;14
TGV INOUI;PERPIGNAN;87784009;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Réglementé;71;71
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;BELLEGARDE;87745000;2;Tarif Normal;20;46
TGV INOUI;CANNES;87757625;ANTIBES;87757674;1;Tarif Normal;6;10
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;96
TGV INOUI;LYON PART DIEU;87723197;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;96
TGV INOUI;LYON PERRACHE;87722025;NARBONNE;87781104;2;Tarif Réglementé;60;101
TGV INOUI;LYON PERRACHE;87722025;PERPIGNAN;87784009;2;Tarif Normal;20;87
TGV INOUI;LA ROCHE SUR FORON;87746305;BOURG EN BRESSE;87743005;1;Tarif Normal;16;52
TGV INOUI;MARSEILLE ST CHARLES;87751008;NARBONNE;87781104;1;Tarif Réglementé;54;54
TGV INOUI;LANDRY;87741777;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Normal;14;20
TGV INOUI;LYON PERRACHE;87722025;PERPIGNAN;87784009;1;Tarif Réglementé;84;84
TGV INOUI;NICE VILLE;87756056;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;25;109
TGV INOUI;ANNEMASSE;87745497;EVIAN LES BAINS;87745679;2;Tarif Réglementé;10;16
TGV INOUI;CULOZ;87741074;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;22;69
TGV INOUI;CLUSES  74;87746370;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;10;14
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LYON PART DIEU;87723197;2;Tarif Réglementé;26;43
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;AIX LES BAINS LE REVARD;87741132;2;Tarif Réglementé;25;43
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;VALENCE VILLE;87761007;2;Tarif Normal;14;33
TGV INOUI;MACON LOCHE TGV;87725705;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;24;112
TGV INOUI;LYON PART DIEU;87723197;VALENCE VILLE;87761007;1;Tarif Normal;16;46
TGV INOUI;NIMES;87775007;NARBONNE;87781104;2;Tarif Normal;13;29
TGV INOUI;NIMES;87775007;LYON PERRACHE;87722025;1;Tarif Réglementé;66;66
TGV INOUI;BONNEVILLE;87746339;ANNECY;87746008;2;Tarif Normal;5;12
TGV INOUI;AVIGNON CENTRE;87765008;MARSEILLE BLANCARDE;87751081;2;Tarif Normal;15;33
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;BOURG EN BRESSE;87743005;1;Tarif Normal;14;46
TGV INOUI;BEZIERS;87781005;AGDE;87781278;1;Tarif Normal;10;14
TGV INOUI;ANNEMASSE;87745497;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Réglementé;13;20
TGV INOUI;CANNES;87757625;ANNECY;87746008;1;Tarif Normal;31;173
TGV INOUI;MARSEILLE BLANCARDE;87751081;HYERES;87755629;2;Tarif Normal;8;19
TGV INOUI;NIMES;87775007;LYON PART DIEU;87723197;2;Tarif Normal;15;64
TGV INOUI;CANNES;87757625;LYON PART DIEU;87723197;1;Tarif Normal;29;142
TGV INOUI;AIX LES BAINS LE REVARD;87741132;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Normal;12;25
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;ANNECY;87746008;1;Tarif Normal;15;50
TGV INOUI;MACON LOCHE TGV;87725705;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;99
TGV INOUI;LYON PART DIEU;87723197;ORANGE;87765107;1;Tarif Normal;17;68
TGV INOUI;AVIGNON CENTRE;87765008;SETE;87773200;1;Tarif Normal;10;27
TGV INOUI;ANNEMASSE;87745497;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Normal;6;16
TGV INOUI;VALENCE VILLE;87761007;BELLEGARDE;87745000;2;Tarif Normal;20;46
TGV INOUI;MARSEILLE BLANCARDE;87751081;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;16;54
TGV INOUI;LYON PART DIEU;87723197;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Réglementé;51;86
TGV INOUI;CANNES;87757625;LYON PART DIEU;87723197;2;Tarif Normal;25;96
TGV INOUI;MODANE;87742007;ST AVRE LA CHAMBRE;87741306;2;Tarif Normal;4;11
TGV INOUI;VALENCE VILLE;87761007;ORANGE;87765107;2;Tarif Réglementé;20;31
TGV INOUI;BEZIERS;87781005;VALENCE VILLE;87761007;2;Tarif Normal;15;56
TGV INOUI;AIME LA PLAGNE;87741769;BOURG ST MAURICE;87741793;2;Tarif Réglementé;5;8
TGV INOUI;CANNES;87757625;LYON PART DIEU;87723197;2;Tarif Réglementé;74;121
TGV INOUI;LYON PART DIEU;87723197;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;14;50
TGV INOUI;BELLEGARDE;87745000;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Réglementé;21;33
TGV INOUI;LANDRY;87741777;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;13;31
TGV INOUI;LYON PART DIEU;87723197;AGDE;87781278;2;Tarif Réglementé;58;95
TGV INOUI;AVIGNON CENTRE;87765008;LYON PART DIEU;87723197;1;Tarif Normal;17;79
TGV INOUI;MODANE;87742007;ST AVRE LA CHAMBRE;87741306;2;Tarif Réglementé;10;15
TGV INOUI;CLUSES  74;87746370;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Normal;6;7
TGV INOUI;MACON LOCHE TGV;87725705;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;15;42
TGV INOUI;MODANE;87742007;ST JEAN DE MAURIENNE ARVAN;87742320;1;Tarif Normal;13;18
TGV INOUI;AVIGNON CENTRE;87765008;PERPIGNAN;87784009;2;Tarif Normal;15;49
TGV INOUI;GROISY THORENS LA CAILLE;87746248;ANNECY;87746008;2;Tarif Normal;5;5
TGV INOUI;ST PERAY;87761494;AGDE;87781278;1;Tarif Normal;17;72
TGV INOUI;MACON LOCHE TGV;87725705;ORANGE;87765107;1;Tarif Normal;17;81
TGV INOUI;TOULON;87755009;CHALON SUR SAONE;87725002;1;Tarif Réglementé;94;94
TGV INOUI;LYON PART DIEU;87723197;MACON LOCHE TGV;87725705;1;Tarif Normal;10;35
TGV INOUI;LYON PART DIEU;87723197;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Normal;17;71
TGV INOUI;ST GERVAIS LES BAINS LE FAYET;87746479;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Normal;2;2
TGV INOUI;MIRAMAS;87753004;VALENCE VILLE;87761007;1;Tarif Normal;17;61
TGV INOUI;LYON PART DIEU;87723197;ANNEMASSE;87745497;2;Tarif Normal;14;33
TGV INOUI;BEZIERS;87781005;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;9;30
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;9;21
TGV INOUI;AVIGNON CENTRE;87765008;GRENOBLE;87747006;2;Tarif Normal;20;49
TGV INOUI;AVIGNON CENTRE;87765008;ARLES;87753657;2;Tarif Normal;9;10
TGV INOUI;CANNES;87757625;CHALON SUR SAONE;87725002;1;Tarif Réglementé;124;124
TGV INOUI;LYON PART DIEU;87723197;BOURG ST MAURICE;87741793;1;Tarif Réglementé;49;49
TGV INOUI;LYON PART DIEU;87723197;BOURG ST MAURICE;87741793;1;Tarif Normal;22;80
TGV INOUI;NIMES;87775007;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;15;64
TGV INOUI;ST PERAY;87761494;MONTELIMAR GARE SNCF;87764001;2;Tarif Normal;5;11
TGV INOUI;LYON PART DIEU;87723197;MARSEILLE ST CHARLES;87751008;1;Tarif Réglementé;73;73
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;AGDE;87781278;1;Tarif Réglementé;16;16
TGV INOUI;ANNECY;87746008;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;10;32
TGV INOUI;ARLES;87753657;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;8;19
TGV INOUI;GROISY THORENS LA CAILLE;87746248;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;6;13
TGV INOUI;MARSEILLE ST CHARLES;87751008;MONACO MONTE CARLO;87756403;1;Tarif Normal;22;63
TGV INOUI;LYON PART DIEU;87723197;LES ARCS DRAGUIGNAN;87755447;1;Tarif Réglementé;87;87
TGV INOUI;LYON PART DIEU;87723197;BOURG EN BRESSE;87743005;2;Tarif Normal;7;17
TGV INOUI;AVIGNON CENTRE;87765008;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;17;54
TGV INOUI;LE TEIL;87764472;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;17;52
TGV INOUI;MARSEILLE ST CHARLES;87751008;ST RAPHAEL VALESCURE;87757526;1;Tarif Réglementé;35;35
TGV INOUI;AGDE;87781278;SETE;87773200;1;Tarif Normal;12;16
TGV INOUI;LYON PERRACHE;87722025;ANTIBES;87757674;2;Tarif Réglementé;74;121
TGV INOUI;CLUSES  74;87746370;ANNECY;87746008;1;Tarif Normal;8;24
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST JEAN DE MAURIENNE ARVAN;87742320;2;Tarif Normal;7;17
TGV INOUI;LYON PART DIEU;87723197;NICE VILLE;87756056;2;Tarif Réglementé;74;121
TGV INOUI;LYON PART DIEU;87723197;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;24;101
TGV INOUI;LYON PERRACHE;87722025;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Réglementé;34;34
TGV INOUI;NIMES;87775007;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;13;30
TGV INOUI;BEZIERS;87781005;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;20;78
TGV INOUI;MACON VILLE;87725689;LANDRY;87741777;2;Tarif Normal;15;46
TGV INOUI;LYON PART DIEU;87723197;PERPIGNAN;87784009;2;Tarif Normal;20;87
TGV INOUI;GROISY THORENS LA CAILLE;87746248;CLUSES  74;87746370;2;Tarif Normal;5;11
TGV INOUI;ANNECY;87746008;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;106
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;8;20
TGV INOUI;MACON VILLE;87725689;BOURG ST MAURICE;87741793;1;Tarif Normal;17;83
TGV INOUI;BEZIERS;87781005;NARBONNE;87781104;2;Tarif Réglementé;8;13
TGV INOUI;BOURG ST MAURICE;87741793;ALBERTVILLE;87741645;2;Tarif Réglementé;18;27
TGV INOUI;MARSEILLE ST CHARLES;87751008;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;16;54
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;CLUSES  74;87746370;1;Tarif Normal;13;40
TGV INOUI;LYON PART DIEU;87723197;NARBONNE;87781104;1;Tarif Normal;24;119
TGV INOUI;NICE VILLE;87756056;CHALON SUR SAONE;87725002;1;Tarif Normal;31;174
TGV INOUI;CLUSES  74;87746370;SALLANCHES COMBLOUX MEGEVE;87746438;1;Tarif Normal;8;12
TGV INOUI;LA ROCHE SUR FORON;87746305;SALLANCHES COMBLOUX MEGEVE;87746438;1;Tarif Normal;6;20
